,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
183,2022-09-07 00:00:00,1716.54,1728.03,1703.31,1710.58,1715.300049,3628,651,-5.96,-0.34721,1713.75,"September 07, 22",-0.0034721
184,2022-09-06 00:00:00,1703.28,1719.27,1690.87,1716.54,1700.400024,3599,697,13.26,0.7785,1705.02,"September 06, 22",0.007785
185,2022-09-05 00:00:00,1713.92,1725.88,1699.2,1703.38,1703.38,3608,3608,-10.54,-0.61496,1710,"September 05, 22",-0.0061496
186,2022-09-02 00:00:00,1703.400024,1715.699951,1703.099976,1709.800049,1709.800049,182,182,6.40002,0.37572,1709.53,"September 02, 22",0.0037572
187,2022-09-01 00:00:00,1696.3,1717.76,1695.6,1711.6,1696.599976,3298,683,15.3,0.90196,1705.87,"September 01, 22",0.0090196
188,2022-08-31 00:00:00,1708.79,1708.79,1689,1697.4,1712.800049,3616,2133,-11.39,-0.66655,1700.57,"August 31, 22",-0.0066655
189,2022-08-30 00:00:00,1723.17,1726.41,1705.68,1708.77,1723.199951,3617,385,-14.4,-0.83567,1716.9,"August 30, 22",-0.0083567
190,2022-08-29 00:00:00,1739.46,1740.46,1720.91,1723.24,1736.599976,3598,950,-16.22,-0.93247,1730.38,"August 29, 22",-0.0093247
191,2022-08-26 00:00:00,1754,1755,1736.099976,1736.099976,1736.099976,202,202,-17.90002,-1.02,1742.4,"August 26, 22",-0.0102
192,2022-08-25 00:00:00,1756.42,1757.42,1733.63,1737.2,1757.699951,2899,172,-19.22,-1.09,1746.87,"August 25, 22",-0.0109
193,2022-08-24 00:00:00,1750.96,1765.31,1749.7,1756.53,1747.800049,3592,187,5.57,0.31811,1757.98,"August 24, 22",0.0031811
194,2022-08-23 00:00:00,1746.24,1755.69,1742.76,1750.91,1746.800049,3586,509,4.67,0.26743,1748.08,"August 23, 22",0.0026743
195,2022-08-22 00:00:00,1735.47,1753.98,1731.07,1746.03,1734,3639,347,10.56,0.60848,1741.81,"August 22, 22",0.0060848
196,2022-08-19 00:00:00,1753.699951,1754.300049,1747.5,1747.599976,1747.599976,49,49,-6.09998,-0.34783,1749.8,"August 19, 22",-0.0034783
197,2022-08-18 00:00:00,1758.36,1758.46,1744.7,1746.74,1755.300049,3314,321,-11.62,-0.66084,1752.16,"August 18, 22",-0.0066084
198,2022-08-17 00:00:00,1764.72,1772.12,1755.46,1758.45,1760.300049,3650,23,-6.27,-0.3553,1763.02,"August 17, 22",-0.003553
199,2022-08-16 00:00:00,1775.35,1782.17,1759.98,1764.87,1773.199951,3654,308,-10.48,-0.59031,1770.3,"August 16, 22",-0.0059031
200,2022-08-15 00:00:00,1778.63,1782.99,1771.84,1775.37,1781.400024,3630,64,-3.26,-0.18329,1777.2,"August 15, 22",-0.0018329
201,2022-08-12 00:00:00,1786.300049,1800.400024,1784.300049,1798.599976,1798.599976,187,187,12.29993,0.68857,1794.43,"August 12, 22",0.0068857
202,2022-08-11 00:00:00,1788.8,1802.03,1784.5,1801.53,1789.699951,3299,1235,12.73,0.71165,1792.28,"August 11, 22",0.0071165
203,2022-08-10 00:00:00,1790.7,1799.11,1783.4,1789.01,1795.599976,3647,601,-1.69,-0.0943765,1789.04,"August 10, 22",-0.000943765
204,2022-08-09 00:00:00,1793.98,1807.39,1786.8,1791.65,1794,3640,249,-2.33,-0.12988,1792.96,"August 09, 22",-0.0012988
205,2022-08-08 00:00:00,1789.15,1799.67,1783.01,1793.98,1786.800049,3608,127,4.83,0.26996,1790.99,"August 08, 22",0.0026996
206,2022-08-05 00:00:00,1791.199951,1791.400024,1764.199951,1772.900024,1772.900024,645,645,-18.29993,-1.02,1776.17,"August 05, 22",-0.0102
207,2022-08-04 00:00:00,1793.25,1794.72,1765.28,1773.83,1788.5,3265,285,-19.42,-1.08,1783.24,"August 04, 22",-0.0108
208,2022-08-03 00:00:00,1763.61,1794.76,1763.11,1793.14,1758,3602,399,29.53,1.67,1780.43,"August 03, 22",0.0167
209,2022-08-02 00:00:00,1757.16,1772.54,1754.5,1763.63,1771.099976,3641,1078,6.47,0.36821,1764.16,"August 02, 22",0.0036821
210,2022-08-01 00:00:00,1772.09,1787.91,1754.9,1756.66,1769,3613,705,-15.43,-0.87072,1772.98,"August 01, 22",-0.0087072
211,2022-07-29 00:00:00,1754,1765.699951,1750,1762.900024,1762.900024,3485,3485,8.90002,0.50741,1759.53,"July 29, 22",0.0050741
212,2022-07-28 00:00:00,1755.02,1767.85,1752.31,1766.01,1750.300049,4536,37236,10.99,0.6262,1760.99,"July 28, 22",0.006262
213,2022-07-27 00:00:00,1738.6,1757.04,1734.21,1754.93,1719.099976,4967,144865,16.33,0.93926,1745.72,"July 27, 22",0.0093926
214,2022-07-26 00:00:00,1718.04,1740.1,1712.04,1738.7,1717.699951,4996,1,20.66,1.2,1722.37,"July 26, 22",0.012
215,2022-07-25 00:00:00,1719.11,1727.93,1713.86,1717.85,1719,4974,67,-1.26,-0.07329374,1720.53,"July 25, 22",-0.0007329374
216,2022-07-22 00:00:00,1713.300049,1735,1713,1727.099976,1727.099976,61,61,13.79993,0.80546,1725.03,"July 22, 22",0.0080546
217,2022-07-21 00:00:00,1718,1738.79,1712.86,1726.5,1712.699951,4522,183,8.5,0.49476,1722.03,"July 21, 22",0.0049476
218,2022-07-20 00:00:00,1695.03,1720.2,1681.09,1718.45,1699.5,4975,130,23.42,1.38,1700.07,"July 20, 22",0.0138
219,2022-07-19 00:00:00,1710.12,1713.91,1692.97,1695.31,1710,4985,1684,-14.81,-0.86602,1706.57,"July 19, 22",-0.0086602
220,2022-07-18 00:00:00,1708.15,1718.17,1705.1,1709.87,1709.199951,4914,264,1.72,0.10069,1710.86,"July 18, 22",0.0010069
221,2022-07-15 00:00:00,1705.400024,1709.699951,1701.099976,1702.400024,1702.400024,721,721,-3,-0.17591,1704.4,"July 15, 22",-0.0017591
222,2022-07-14 00:00:00,1712.11,1716.42,1699.2,1706.7,1704.5,4509,1289,-5.41,-0.31598,1706.51,"July 14, 22",-0.0031598
223,2022-07-13 00:00:00,1732.27,1733.48,1697.67,1711.62,1734.199951,4967,368,-20.65,-1.19,1716.3,"July 13, 22",-0.0119
224,2022-07-12 00:00:00,1725.32,1745.01,1705.6,1731.9,1723.300049,4944,451,6.58,0.38138,1729.63,"July 12, 22",0.0038138
225,2022-07-11 00:00:00,1733.3,1739.29,1722.86,1725.32,1730,4951,75,-7.98,-0.46039,1730.83,"July 11, 22",-0.0046039
226,2022-07-08 00:00:00,1738.099976,1749.300049,1732.099976,1740.599976,1740.599976,370,370,2.5,0.14384,1740.67,"July 08, 22",0.0014384
227,2022-07-07 00:00:00,1741.94,1751.26,1733.5,1741.8,1737.900024,4511,1869,-0.14,-0.00803702,1741.57,"July 07, 22",-0.0000803702
228,2022-07-06 00:00:00,1739.81,1748.93,1736.56,1741.84,1734.900024,4986,1729,2.03,0.11668,1742.32,"July 06, 22",0.0011668
229,2022-07-05 00:00:00,1768.82,1772.74,1731.6,1739.96,1761.800049,4756,64,-28.86,-1.63,1755.89,"July 05, 22",-0.0163
230,2022-07-04 00:00:00,1809.12,1812.03,1763.8,1769.31,1769.31,4946,4946,-39.81,-2.2,1790.73,"July 04, 22",-0.022
231,2022-07-01 00:00:00,1795.5,1806.099976,1791.599976,1798.900024,1798.900024,77,77,3.40002,0.18936,1798.87,"July 01, 22",0.0018936
232,2022-06-30 00:00:00,1806.52,1810.89,1784.59,1808.46,1804.099976,4516,328,1.94,0.10739,1799.99,"June 30, 22",0.0010739
233,2022-06-29 00:00:00,1818.85,1824.39,1802.41,1806.58,1813.699951,4932,173,-12.27,-0.6746,1812.72,"June 29, 22",-0.006746
234,2022-06-28 00:00:00,1818.42,1832.59,1813.07,1818.87,1817.5,4893,391,0.45,0.02474676,1819.83,"June 28, 22",0.0002474676
235,2022-06-27 00:00:00,1823.18,1829.31,1817.7,1818.37,1820.900024,4896,77,-4.81,-0.26382,1823.33,"June 27, 22",-0.0026382
236,2022-06-24 00:00:00,1820.5,1826.5,1815.800049,1826.5,1826.5,61,61,6,0.32958,1822.93,"June 24, 22",0.0032958
237,2022-06-23 00:00:00,1824.6,1831.46,1817.17,1827.07,1825.699951,4465,9,2.47,0.13537,1825.86,"June 23, 22",0.0013537
238,2022-06-22 00:00:00,1836.4,1844.69,1821.5,1824.66,1834.300049,4937,115,-11.74,-0.63929,1831.65,"June 22, 22",-0.0063929
239,2022-06-21 00:00:00,1830.95,1847.74,1823,1836.56,1834.599976,4905,216,5.61,0.3064,1833.35,"June 21, 22",0.003064
240,2022-06-20 00:00:00,1838.82,1843.49,1828.3,1831.26,1831.26,4934,4934,-7.56,-0.41113,1836.02,"June 20, 22",-0.0041113
241,2022-06-17 00:00:00,1853.699951,1853.699951,1833.599976,1835.599976,1835.599976,170,170,-18.09998,-0.97642,1840.97,"June 17, 22",-0.0097642
242,2022-06-16 00:00:00,1851.34,1852.89,1834.15,1839.95,1845.699951,4498,136,-11.39,-0.61523,1844.17,"June 16, 22",-0.0061523
243,2022-06-15 00:00:00,1833.03,1857.45,1816.18,1850.9,1815.300049,4884,108,17.87,0.97489,1836.54,"June 15, 22",0.0097489
244,2022-06-14 00:00:00,1810.84,1841.58,1808.73,1833.81,1809.5,4869,536,22.97,1.27,1823.24,"June 14, 22",0.0127
245,2022-06-13 00:00:00,1821.32,1831.29,1804.3,1810.89,1828,4943,127,-10.43,-0.57266,1818.91,"June 13, 22",-0.0057266
246,2022-06-10 00:00:00,1842.699951,1875.599976,1823.900024,1871.5,1871.5,1490,1490,28.80005,1.56,1857,"June 10, 22",0.0156
247,2022-06-09 00:00:00,1847.12,1875.66,1825.97,1871.22,1848.800049,4486,159,24.1,1.3,1850.95,"June 09, 22",0.013
248,2022-06-08 00:00:00,1852.71,1855.32,1840.23,1847.02,1851.900024,4928,218,-5.69,-0.30712,1849.24,"June 08, 22",-0.0030712
249,2022-06-07 00:00:00,1853.63,1859.53,1844.71,1852.74,1847.5,4928,1168,-0.89,-0.0480139,1851.38,"June 07, 22",-0.000480139
250,2022-06-06 00:00:00,1839.16,1855.42,1836.81,1853.53,1839.199951,4409,142,14.37,0.78133,1846.67,"June 06, 22",0.0078133
251,2022-06-03 00:00:00,1867.599976,1871.800049,1845.400024,1845.400024,1845.400024,53,53,-22.19995,-1.19,1854.2,"June 03, 22",-0.0119
252,2022-06-02 00:00:00,1869.91,1873.86,1846.9,1850.89,1866.5,4516,551,-19.02,-1.02,1862.02,"June 02, 22",-0.0102
253,2022-06-01 00:00:00,1845.56,1870.54,1843.4,1869.73,1843.300049,4935,1623,24.17,1.31,1857.8,"June 01, 22",0.0131
254,2022-05-31 00:00:00,1836.2,1849.92,1828.1,1845.99,1842.699951,4971,4073,9.79,0.53317,1839.12,"May 31, 22",0.0053317
255,2022-05-30 00:00:00,1852.37,1857.05,1834.69,1836.31,1836.31,4906,4906,-16.06,-0.867,1847.34,"May 30, 22",-0.00867
256,2022-05-27 00:00:00,1848.300049,1860.699951,1845.900024,1851.300049,1851.300049,30091,30091,3,0.16231,1852.63,"May 27, 22",0.0016231
257,2022-05-26 00:00:00,1851.8,1861.86,1848.01,1853.03,1847.400024,4487,123355,1.23,0.06642186,1854.83,"May 26, 22",0.0006642186
258,2022-05-25 00:00:00,1853.96,1854.24,1841.3,1852.96,1846.199951,4938,4938,-1,-0.0539386,1848.58,"May 25, 22",-0.000539386
259,2022-05-24 00:00:00,1867.61,1868.03,1843.11,1854,1865.099976,4925,33,-13.61,-0.72874,1855.6,"May 24, 22",-0.0072874
260,2022-05-23 00:00:00,1854.11,1869.59,1849.37,1867.35,1847.800049,4915,216,13.24,0.71409,1859.69,"May 23, 22",0.0071409
261,2022-05-20 00:00:00,1839.099976,1841.800049,1836.300049,1841.800049,1841.800049,110,110,2.70007,0.14681,1839.97,"May 20, 22",0.0014681
262,2022-05-19 00:00:00,1841.7,1849.28,1832.61,1846.4,1841.199951,4492,138,4.7,0.2552,1842.72,"May 19, 22",0.002552
263,2022-05-18 00:00:00,1816.1,1849.13,1810.94,1842.09,1815.900024,4953,311,25.99,1.43,1829.39,"May 18, 22",0.0143
264,2022-05-17 00:00:00,1814.67,1824.43,1807.34,1816.11,1818.199951,4988,121,1.44,0.07935327,1814.84,"May 17, 22",0.0007935327
265,2022-05-16 00:00:00,1826.98,1835.93,1812.6,1814.54,1813.5,4990,34,-12.44,-0.68091,1823.35,"May 16, 22",-0.0068091
266,2022-05-13 00:00:00,1825,1825,1807.400024,1807.400024,1807.400024,335,335,-17.59998,-0.96438,1813.27,"May 13, 22",-0.0096438
267,2022-05-12 00:00:00,1821.29,1828.74,1799.17,1810.27,1823.800049,4514,153,-11.02,-0.60507,1817.83,"May 12, 22",-0.0060507
268,2022-05-11 00:00:00,1853.86,1858.73,1810.33,1820.4,1852.599976,4952,892,-33.46,-1.8,1841.35,"May 11, 22",-0.018
269,2022-05-10 00:00:00,1833.43,1857.48,1831.9,1854.04,1839.900024,4926,1540,20.61,1.12,1846.96,"May 10, 22",0.0112
270,2022-05-09 00:00:00,1854.39,1865.27,1833.3,1833.49,1857.099976,4943,304,-20.9,-1.13,1853.42,"May 09, 22",-0.0113
271,2022-05-06 00:00:00,1874.699951,1890.300049,1871.5,1881.199951,1881.199951,214,214,6.5,0.34672,1881,"May 06, 22",0.0034672
272,2022-05-05 00:00:00,1874.51,1892.48,1866.23,1883.52,1874,4498,80,9.01,0.48066,1879.74,"May 05, 22",0.0048066
273,2022-05-04 00:00:00,1893.94,1909.69,1872.56,1874.32,1867,4958,1,-19.62,-1.04,1890.56,"May 04, 22",-0.0104
274,2022-05-03 00:00:00,1867.8,1894.12,1860.8,1893.94,1868.800049,4935,466,26.14,1.4,1870.03,"May 03, 22",0.014
275,2022-05-02 00:00:00,1863.59,1878.08,1850.41,1868.32,1861.800049,4930,385,4.73,0.25381,1864.22,"May 02, 22",0.0025381
276,2022-04-29 00:00:00,1902.699951,1918.199951,1902.400024,1909.300049,1909.300049,132,132,6.6001,0.34688,1909.97,"April 29, 22",0.0034688
277,2022-04-28 00:00:00,1895.63,1919.37,1893.8,1896.76,1888.699951,4525,513,1.13,0.05961079,1907.81,"April 28, 22",0.0005961079
278,2022-04-27 00:00:00,1885.53,1896.54,1872.18,1895.56,1885.900024,4940,1786,10.03,0.53195,1886.52,"April 27, 22",0.0053195
279,2022-04-26 00:00:00,1906.61,1906.74,1881.48,1885.62,1901.400024,4955,302,-20.99,-1.1,1893.86,"April 26, 22",-0.011
280,2022-04-25 00:00:00,1899.21,1910.73,1895.48,1906.43,1893.199951,4963,748,7.22,0.38016,1902.96,"April 25, 22",0.0038016
281,2022-04-22 00:00:00,1949.599976,1950.400024,1930.199951,1931,1931,178,178,-18.59998,-0.95404,1937.2,"April 22, 22",-0.0095404
282,2022-04-21 00:00:00,1950.68,1955.54,1926.63,1931.57,1944.900024,4525,4,-19.11,-0.97966,1942.34,"April 21, 22",-0.0097966
283,2022-04-20 00:00:00,1957.04,1957.24,1936.97,1950.97,1952.300049,4966,621,-6.07,-0.31016,1948.47,"April 20, 22",-0.0031016
284,2022-04-19 00:00:00,1949.48,1958.24,1939.48,1956.81,1955.699951,4961,130,7.33,0.376,1949.18,"April 19, 22",0.00376
285,2022-04-18 00:00:00,1976.69,1981.77,1944.41,1949.73,1982.900024,4963,196,-26.96,-1.36,1966.74,"April 18, 22",-0.0136
286,2022-04-14 00:00:00,1972.91,1974.4,1972.9,1974.4,1970.900024,5,101,1.49,0.07552296,1973.63,"April 14, 22",0.0007552296
287,2022-04-13 00:00:00,1977.15,1980.21,1961.52,1972.9,1981,4533,204,-4.25,-0.21496,1972.92,"April 13, 22",-0.0021496
288,2022-04-12 00:00:00,1965.96,1981.4,1962.4,1977.08,1972.099976,4958,246,11.12,0.56563,1974.31,"April 12, 22",0.0056563
289,2022-04-11 00:00:00,1952.67,1978.28,1949.39,1965.94,1944.300049,4975,163,13.27,0.67958,1961.52,"April 11, 22",0.0067958
290,2022-04-08 00:00:00,1928.800049,1947.699951,1928.800049,1941.599976,1941.599976,153,153,12.79993,0.66362,1939.37,"April 08, 22",0.0066362
291,2022-04-07 00:00:00,1932.87,1947.91,1927.85,1947.33,1933.800049,4539,311,14.46,0.74811,1935.77,"April 07, 22",0.0074811
292,2022-04-06 00:00:00,1924.04,1937.61,1920,1933.02,1918.400024,5002,138,8.98,0.46673,1928.35,"April 06, 22",0.0046673
293,2022-04-05 00:00:00,1920.17,1932.74,1915.7,1923.76,1922.900024,4973,412,3.59,0.18696,1923.66,"April 05, 22",0.0018696
294,2022-04-04 00:00:00,1931.57,1944.17,1918.23,1920.52,1929.199951,5026,371,-11.05,-0.57207,1927.78,"April 04, 22",-0.0057207
295,2022-04-01 00:00:00,1935,1938,1917,1919.099976,1919.099976,1016,1016,-15.90002,-0.82171,1924.7,"April 01, 22",-0.0082171
296,2022-03-31 00:00:00,1936.7,1939.45,1918.01,1924.3,1949.199951,2846,3617,-12.4,-0.64026,1930.44,"March 31, 22",-0.0064026
297,2022-03-30 00:00:00,1933.67,1949.15,1919.22,1936.66,1933.5,4963,17765,2.99,0.15463,1932.81,"March 30, 22",0.0015463
298,2022-03-29 00:00:00,1916.13,1937.92,1915.97,1933.82,1912,4960,128051,17.69,0.92322,1927.27,"March 29, 22",0.0092322
299,2022-03-28 00:00:00,1923.82,1928.72,1890.7,1916.41,1939.599976,4955,7,-7.41,-0.38517,1916.93,"March 28, 22",-0.0038517
300,2022-03-25 00:00:00,1953.800049,1953.800049,1953.800049,1953.800049,1953.800049,83,83,0,0,1953.8,"March 25, 22",0
301,2022-03-24 00:00:00,1959.45,1964.01,1943.86,1957.81,1961.599976,4544,8,-1.64,-0.08369696,1956.32,"March 24, 22",-0.0008369696
302,2022-03-23 00:00:00,1945.65,1965.93,1937.1,1959.07,1936.599976,5000,204,13.42,0.68974,1950.36,"March 23, 22",0.0068974
303,2022-03-22 00:00:00,1919.48,1948.23,1915.2,1946.1,1920.699951,4993,26,26.62,1.39,1929.63,"March 22, 22",0.0139
304,2022-03-21 00:00:00,1935.41,1938.2,1910.43,1919.17,1928.599976,4910,5,-16.24,-0.8391,1926.53,"March 21, 22",-0.008391
305,2022-03-18 00:00:00,1934.5,1939.300049,1928.199951,1928.199951,1928.199951,28,28,-6.30005,-0.32567,1931.9,"March 18, 22",-0.0032567
306,2022-03-17 00:00:00,1943.74,1945.17,1917.79,1920.98,1942.099976,4553,39,-22.76,-1.17,1932.66,"March 17, 22",-0.0117
307,2022-03-16 00:00:00,1926.59,1949.47,1925.32,1943.7,1908,4989,104,17.11,0.8881,1938.64,"March 16, 22",0.008881
308,2022-03-15 00:00:00,1917.19,1929.1,1895.19,1926.83,1928.5,4989,71,9.64,0.50282,1918,"March 15, 22",0.0050282
309,2022-03-14 00:00:00,1950.35,1951.95,1906.6,1917.92,1959.599976,4975,145,-32.43,-1.66,1928.12,"March 14, 22",-0.0166
310,2022-03-11 00:00:00,1985,1996,1959.900024,1982.699951,1982.699951,865,865,-2.30005,-0.11587,1979.53,"March 11, 22",-0.0011587
311,2022-03-10 00:00:00,1995.89,1996.83,1958.77,1987.4,1998.099976,4784,670,-8.49,-0.42537,1985.03,"March 10, 22",-0.0042537
312,2022-03-09 00:00:00,1989.91,2008.78,1970.5,1995.11,1985.900024,4999,1022,5.2,0.26132,1990.27,"March 09, 22",0.0026132
313,2022-03-08 00:00:00,2043.66,2058.76,1976.86,1989.76,2040.099976,4980,1813,-53.9,-2.64,2018.16,"March 08, 22",-0.0264
314,2022-03-07 00:00:00,1999.03,2069.35,1980.94,2043.46,1993.900024,4909,2516,44.43,2.22,2017.22,"March 07, 22",0.0222
315,2022-03-04 00:00:00,1937,1970.900024,1935.599976,1965.099976,1965.099976,47,47,28.09998,1.45,1957.2,"March 04, 22",0.0145
316,2022-03-03 00:00:00,1935.03,1971.36,1930.68,1969.91,1934.400024,4761,122,34.88,1.8,1948.54,"March 03, 22",0.018
317,2022-03-02 00:00:00,1928.84,1940.93,1922.1,1934.65,1920.900024,4923,109,5.81,0.30122,1930.57,"March 02, 22",0.0030122
318,2022-03-01 00:00:00,1942.35,1947.38,1914.82,1928.81,1942.400024,4977,547,-13.54,-0.69709,1930.81,"March 01, 22",-0.0069709
319,2022-02-28 00:00:00,1906.16,1949.63,1901.2,1942.14,1899.400024,4893,390,35.98,1.89,1919.88,"February 28, 22",0.0189
320,2022-02-25 00:00:00,1906.900024,1920,1883.599976,1886.5,1886.5,586,586,-20.40002,-1.07,1896.7,"February 25, 22",-0.0107
321,2022-02-24 00:00:00,1906.36,1921.06,1882.7,1889.02,1925.099976,4780,2706,-17.34,-0.90959,1901.83,"February 24, 22",-0.0090959
322,2022-02-23 00:00:00,1910.77,1973.64,1880.63,1906.06,1909.199951,4978,73,-4.71,-0.2465,1930.89,"February 23, 22",-0.002465
323,2022-02-22 00:00:00,1898.32,1911.48,1889.57,1910.6,1906.099976,4987,173,12.28,0.64689,1900.94,"February 22, 22",0.0064689
324,2022-02-21 00:00:00,1909.49,1913.64,1891.75,1898.04,1898.04,4977,4977,-11.45,-0.59964,1903.33,"February 21, 22",-0.0059964
325,2022-02-18 00:00:00,1899.400024,1899.400024,1890.699951,1898.599976,1898.599976,51,51,-0.800048,-0.04212109,1896.23,"February 18, 22",-0.0004212109
326,2022-02-17 00:00:00,1899.87,1902.5,1886.65,1897.24,1900.699951,4790,393,-2.63,-0.13843,1893.81,"February 17, 22",-0.0013843
327,2022-02-16 00:00:00,1869.8,1900.79,1867.1,1899.83,1870.199951,4919,34,30.03,1.61,1885.34,"February 16, 22",0.0161
328,2022-02-15 00:00:00,1853.04,1872.49,1849.8,1869.59,1854.800049,4906,86,16.55,0.89313,1858.92,"February 15, 22",0.0089313
329,2022-02-14 00:00:00,1871.04,1879.36,1845.06,1852.8,1868,4979,79,-18.24,-0.97486,1861.26,"February 14, 22",-0.0097486
330,2022-02-11 00:00:00,1822,1864.800049,1822,1840.800049,1840.800049,181,181,18.80005,1.03,1842.53,"February 11, 22",0.0103
331,2022-02-10 00:00:00,1826.57,1864.99,1821.6,1858.28,1836.199951,4652,365,31.71,1.74,1833.07,"February 10, 22",0.0174
332,2022-02-09 00:00:00,1832.41,1841.91,1825.55,1826.88,1835.199951,3615,683,-5.53,-0.30179,1833.27,"February 09, 22",-0.0030179
333,2022-02-08 00:00:00,1825.69,1835.59,1824.3,1832.52,1826.599976,4999,108,6.83,0.37411,1828.99,"February 08, 22",0.0037411
334,2022-02-07 00:00:00,1821.81,1828.68,1815.32,1825.76,1820.599976,4960,601,3.95,0.21682,1822.25,"February 07, 22",0.0021682
335,2022-02-04 00:00:00,1806,1813.699951,1792.5,1806.599976,1806.599976,571,571,0.599976,0.03322126,1804.27,"February 04, 22",0.0003322126
336,2022-02-03 00:00:00,1805.5,1809.73,1802.42,1807.47,1803,3427,466,1.97,0.10911,1806.66,"February 03, 22",0.0010911
337,2022-02-02 00:00:00,1807.64,1808.9,1788.2,1805.53,1809.199951,4977,1690,-2.11,-0.11673,1804.56,"February 02, 22",-0.0011673
338,2022-02-01 00:00:00,1800.49,1810.72,1794.52,1807.62,1800.300049,4995,223,7.13,0.396,1802.79,"February 01, 22",0.00396
339,2022-01-31 00:00:00,1797.5,1808.72,1795.1,1800.49,1795,4994,1735,2.99,0.16634,1801.93,"January 31, 22",0.0016634
340,2022-01-28 00:00:00,1797.5,1798.400024,1778.800049,1784.900024,1784.900024,28521,28521,-12.59998,-0.70097,1787.37,"January 28, 22",-0.0070097
341,2022-01-27 00:00:00,1796.1,1799.34,1780.01,1791.3,1793.300049,4754,196036,-4.8,-0.26725,1791.04,"January 27, 22",-0.0026725
342,2022-01-26 00:00:00,1821.73,1821.73,1791.3,1797.04,1829.900024,4997,55,-24.69,-1.36,1806.78,"January 26, 22",-0.0136
343,2022-01-25 00:00:00,1849.28,1849.41,1815.11,1821.91,1852.699951,4959,11,-27.37,-1.48,1839.13,"January 25, 22",-0.0148
344,2022-01-24 00:00:00,1843.43,1853.65,1834.96,1849.38,1841.699951,4996,8,5.95,0.32277,1843.45,"January 24, 22",0.0032277
345,2022-01-21 00:00:00,1838,1842.400024,1828.900024,1831.800049,1831.800049,19,19,-6.19995,-0.33732,1834.37,"January 21, 22",-0.0033732
346,2022-01-20 00:00:00,1838.61,1842.85,1828.5,1833.88,1842.5,4774,20,-4.73,-0.25726,1836.07,"January 20, 22",-0.0025726
347,2022-01-19 00:00:00,1838.61,1847.58,1835.94,1838.84,1843.099976,5016,4,0.23,0.01250945,1840.38,"January 19, 22",0.0001250945
348,2022-01-18 00:00:00,1814.22,1843.16,1810.12,1838.5,1812.300049,4989,900,24.28,1.34,1824.1,"January 18, 22",0.0134
349,2022-01-17 00:00:00,1818.93,1822.63,1805.7,1814.07,1814.07,5005,5005,-4.86,-0.26719,1815.31,"January 17, 22",-0.0026719
350,2022-01-14 00:00:00,1821.5,1822,1816.5,1816.5,1816.5,816,816,-5,-0.2745,1818.33,"January 14, 22",-0.002745
351,2022-01-13 00:00:00,1820.61,1828.84,1813.93,1816.7,1821.199951,4755,40,-3.91,-0.21476,1822.31,"January 13, 22",-0.0021476
352,2022-01-12 00:00:00,1825.24,1827.85,1812.36,1820.83,1827.199951,4953,1547,-4.41,-0.24161,1822.65,"January 12, 22",-0.0024161
353,2022-01-11 00:00:00,1820.35,1827.9,1814.11,1825.12,1818.599976,4976,743,4.77,0.26204,1821.11,"January 11, 22",0.0026204
354,2022-01-10 00:00:00,1801.36,1823.05,1801.16,1820.6,1798.400024,4990,534,19.24,1.07,1810.25,"January 10, 22",0.0107
355,2022-01-07 00:00:00,1791.800049,1797,1784.400024,1797,1797,17,17,5.19995,0.29021,1792.8,"January 07, 22",0.0029021
356,2022-01-06 00:00:00,1791.11,1798.38,1786.55,1795.89,1788.699951,3762,30,4.78,0.26687,1792.04,"January 06, 22",0.0026687
357,2022-01-05 00:00:00,1810.05,1811.21,1786.35,1791.37,1824.599976,3661,8,-18.68,-1.03,1797.23,"January 05, 22",-0.0103
358,2022-01-04 00:00:00,1813.84,1829.6,1808.17,1810.04,1814,3660,38,-3.8,-0.2095,1817.25,"January 04, 22",-0.002095
359,2022-01-03 00:00:00,1803.66,1816.48,1798.71,1813.61,1799.400024,4426,116,9.95,0.55166,1807.09,"January 03, 22",0.0055166
360,2021-12-31 00:00:00,1825.099976,1827.800049,1821.400024,1827.5,1827.5,80,80,2.40002,0.1315,1825.57,"December 31, 21",0.001315
361,2021-12-30 00:00:00,1815.39,1830.05,1814.1,1828.29,1812.699951,4810,306,12.9,0.71059,1821.02,"December 30, 21",0.0071059
362,2021-12-29 00:00:00,1804.32,1817.09,1795.8,1815.27,1805.099976,5027,623,10.95,0.60688,1805.31,"December 29, 21",0.0060688
363,2021-12-28 00:00:00,1805.64,1807.63,1788.8,1804.25,1810.199951,4990,146,-1.39,-0.07698102,1802.4,"December 28, 21",-0.0007698102
364,2021-12-27 00:00:00,1812.37,1820.07,1804.6,1806.27,1808.099976,4984,150,-6.1,-0.33658,1811.66,"December 27, 21",-0.0033658
365,2021-12-23 00:00:00,1808.4,1812.03,1804.3,1807.99,1811.199951,65,193,-0.41,-0.02267198,1808.32,"December 23, 21",-0.0002267198
366,2021-12-22 00:00:00,1803.61,1810.66,1799.12,1808.38,1801.599976,4779,567,4.77,0.26447,1806.29,"December 22, 21",0.0026447
367,2021-12-21 00:00:00,1790.33,1804.73,1785.5,1803.34,1787.900024,4974,575,13.01,0.72668,1793.18,"December 21, 21",0.0072668
368,2021-12-20 00:00:00,1791.12,1800.38,1784.5,1790.47,1793.699951,4421,226,-0.65,-0.03629014,1791.51,"December 20, 21",-0.0003629014
